awards[0].contractPeriod.endDate	awards[0].contractPeriod.startDate	awards[0].description	awards[0].id	awards[0].status	awards[0].suppliers[0].id	awards[0].suppliers[0].name	awards[0].title	awards[0].value.amount	awards[0].value.currency	contracts[0].awardID	contracts[0].description	contracts[0].id	contracts[0].implementation.transactions[0].date	contracts[0].implementation.transactions[0].id	contracts[0].implementation.transactions[0].payee.id	contracts[0].implementation.transactions[0].payee.name	contracts[0].implementation.transactions[0].payer.id	contracts[0].implementation.transactions[0].payer.name	contracts[0].implementation.transactions[0].value.amount	contracts[0].implementation.transactions[0].value.currency	contracts[0].period.endDate	contracts[0].period.startDate	contracts[0].status	contracts[0].title	contracts[0].value.amount	date	id	initiationType	planning.documents[0].dateModified	planning.documents[0].datePublished	planning.documents[0].description	planning.documents[0].documentType	planning.documents[0].title	planning.documents[0].url	planning.documents[1].format	tag[0]	tender.additionalProcurementCategories[0]	tender.awardCriteria	tender.awardCriteriaDetails	tender.description	tender.documents[0].dateModified	tender.documents[0].datePublished	tender.documents[0].description	tender.documents[0].documentType	tender.documents[0].format	tender.documents[0].title	tender.documents[0].url	tender.enquiryPeriod.endDate	tender.enquiryPeriod.startDate	tender.id	tender.mainProcurementCategory	tender.minValue.amount	tender.minValue.currency	tender.procurementMethod	tender.procurementMethodDetails	tender.procurementMethodRationale	tender.procuringEntity.id	tender.procuringEntity.name	tender.status	tender.title	tender.value.amount	tender.value.currency	state	latitud	longitud	coordenada
2022-11-18T00:00:00-06:00	2022-11-18T00:00:00-06:00	Materiales y útiles de oficina. 	SESEAVER/SE/DA/RMySG/344/2022	active	MX-RFC-OFI920113KZ8	Ofix	 Material de papelería.	15739.23	MXN	SESEAVER/SE/DA/RMySG/344/2022	 Materiales y útiles de oficina. 	SESEAVER/SE/DA/RMySG/344/2022	2022-11-22T12:01:59-06:00	transaction-1217bf85-ceaa-4bbf-a046-d9c5a03c92b4	MX-RFC-OFI920113KZ8	Ofix	MX-RFC-SES171122F80	SESEA	15739.23	MXN	2022-11-18T00:00:00-06:00	2022-11-18T00:00:00-06:00	terminated	 Materiales y útiles de oficina. 	15739.23	2023-03-07T10:49:05-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-344-2022.v14.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Materiales y útiles de oficina. 								2022-11-18T11:58:13-06:00	2022-12-18T11:58:06-06:00	SESEAVER/SE/DA/RMySG/344/2022	goods	15739.23	MXN	direct	Adjudicación directa		MX-RFC-SES171122F80	SESEA	complete	Material de papelería.	15739.23	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-12-06T00:00:00-06:00	2022-12-06T00:00:00-06:00	Servicio conservación y mantenimiento a inmueble 	SESEAVER/SE/DA/RMySG/381/2022	active	MX-RFC-MCO200820ID4	Mar/ball comco S.A. de C.V.	 Servicio conservación y mantenimiento.	8554.62	MXN	SESEAVER/SE/DA/RMySG/381/2022		SESEAVER/SE/DA/RMySG/381/2022	2022-12-06T10:48:53-06:00	transaction-826f96b2-6c20-407f-90fa-9e661f5779d3	MX-RFC-MCO200820ID4	Mar/ball comco S.A. de C.V.	MX-RFC-SES171122F80	SESEA	8554.62	MXN	2022-12-06T00:00:00-06:00	2022-12-06T00:00:00-06:00	terminated	 Servicio conservación y mantenimiento.	8554.62	2023-03-07T10:47:47-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-381-2022.v20.implementation	tender								implementationUpdate	services	priceOnly		Servicio conservación y mantenimiento.								2022-12-06T10:39:40-06:00	2022-12-06T10:39:32-06:00	SESEAVER/SE/DA/RMySG/381/2022	services	8554.62	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Servicio conservación y mantenimiento.	8554.62	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-10-07T00:00:00-05:00	2022-10-07T00:00:00-05:00	Programa de protección civil interno.	SESEAVER/SE/DA/RMySG/297/2022	active	MX-RFC-HEPA700327RZ6	Ángel Omar Hernández Pimentel 	Programa de protección civil interno.	15950.0	MXN	SESEAVER/SE/DA/RMySG/297/2022	Programa de protección civil interno.	SESEAVER/SE/DA/RMySG/297/2022	2022-10-10T14:02:53-05:00	transaction-7dfc9d09-3c98-4a22-8d0b-1a105c2e9100	MX-RFC-HEPA700327RZ6	Ángel Omar Hernández Pimentel 	MX-RFC-SES171122F80	SESEA	15950.0	MXN	2022-10-07T00:00:00-05:00	2022-10-07T00:00:00-05:00	terminated	 Programa de protección civil interno.	15950.0	2023-03-07T10:50:08-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-297-2022.v14.implementation	tender								implementationUpdate	services	priceOnly		Programa de protección civil interno.								2022-10-07T13:56:48-05:00	2022-10-04T13:56:44-05:00	SESEAVER/SE/DA/RMySG/297/2022	services	15950.0	MXN	direct	Adjudicación directa		MX-RFC-SES171122F80	SESEA	complete	Programa de protección civil interno.	15950.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-10-31T00:00:00-06:00	2022-10-31T00:00:00-06:00	Mantenimiento y conservación de inmuebles.	SESEAVER/SE/DA/RMySG/306/2022	active	MX-RFC-MZR210417O14	Comercializadora mazcove S.A. de C.V.	 Mantenimiento y conservación de inmuebles.	18908.0	MXN	SESEAVER/SE/DA/RMySG/306/2022	Mantenimiento y conservación de inmuebles.	SESEAVER/SE/DA/RMySG/306/2022	2022-10-28T13:47:05-05:00	transaction-acd82f0e-9482-4eac-a49f-6112d7a24447	MX-RFC-MZR210417O14	Comercializadora mazcove S.A. de C.V.	MX-RFC-SES171122F80	SESEA	18908.0	MXN	2022-10-31T00:00:00-06:00	2022-10-31T00:00:00-06:00	terminated	 Mantenimiento y conservación de inmuebles.	18908.0	2023-03-07T10:50:17-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-306-2022.v20.implementation	tender								implementationUpdate	services	priceOnly		Mantenimiento y conservación de inmuebles.								2022-10-14T13:43:57-05:00	2022-10-10T13:43:53-05:00	SESEAVER/SE/DA/RMySG/306/2022	services	18908.0	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Mantenimiento y conservación de inmuebles.	18908.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-09-26T00:00:00-05:00	2022-09-26T00:00:00-05:00	Material y útiles de oficina	SESEAVER/SE/DA/RMySG/277/2022	active	MX-RFC-OFI920113KZ8	Ofix	 Material y útiles de oficina	13566.42	MXN	SESEAVER/SE/DA/RMySG/277/2022	Compra de Material y útiles de oficina	SESEAVER/SE/DA/RMySG/277/2022	2022-09-26T14:41:18-05:00	transaction-ce003bf6-e50d-45e5-a9fe-6f10da2bb0c3	MX-RFC-OFI920113KZ8	Ofix	MX-RFC-SES171122F80	SESEA	13566.42	MXN	2022-09-26T00:00:00-05:00	2022-09-26T00:00:00-05:00	terminated	 Material y útiles de oficina	13566.42	2023-03-07T10:50:41-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-277-2022.v14.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		compra de Material y útiles de oficina 								2022-09-23T14:38:40-05:00	2022-09-23T14:38:34-05:00	SESEAVER/SE/DA/RMySG/277/2022	goods	13566.42	MXN	direct	Adjudicación directa		MX-RFC-SES171122F80	SESEA	complete	Material y útiles de oficina	13566.42	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-10-31T00:00:00-06:00	2022-10-31T00:00:00-06:00	Compra de bienes informáticos. 	SESEAVER/SE/DA/RMySG/327/2022	active	MX-RFC-HEAM821021FK0	JEGA 	Compra de bienes informáticos. 	26821.0	MXN	SESEAVER/SE/DA/RMySG/327/2022	Compra de bienes informáticos. 	SESEAVER/SE/DA/RMySG/327/2022	2022-10-28T12:55:36-05:00	transaction-ca923027-0d7e-4643-9f6d-e981b49bd4cc	MX-RFC-HEAM821021FK0	JEGA 	MX-RFC-SES171122F80	SESEA	26821.0	MXN	2022-10-31T00:00:00-06:00	2022-10-31T00:00:00-06:00	terminated	Compra de bienes informáticos. 	26821.0	2023-03-07T10:49:38-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG--2022.v21.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Compra de bienes informáticos. 								2022-09-29T12:51:24-05:00	2022-09-29T12:51:19-05:00	SESEAVER/SE/DA/RMySG//2022	goods	26821.0	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Compra de bienes informáticos. 	26821.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-09-28T00:00:00-05:00	2022-09-28T00:00:00-05:00	Refacciones, accesorios y herramientas de equipo de computo. 	SESEAVER/SE/DA/RMySG/292/2022	active	MX-RFC-HEAM821021FK0	Marco Gonzalo Hernández Aburto 	 Refacciones, accesorios y herramientas de equipo de computo. 	34742.0	MXN	SESEAVER/SE/DA/RMySG/292/2022	Refacciones, accesorios y herramientas de equipo de computo. 	SESEAVER/SE/DA/RMySG/292/2022	2022-09-30T14:29:04-05:00	transaction-eeebfcea-d61a-4bd8-91c1-b7f2890bdbc2	MX-RFC-HEAM821021FK0	Marco Gonzalo Hernández Aburto 	MX-RFC-SES171122F80	SESEA	34742.0	MXN	2022-09-28T00:00:00-05:00	2022-09-28T00:00:00-05:00	terminated	 Refacciones, accesorios y herramientas de equipo de computo. 	34742.0	2023-03-07T10:50:55-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-292-2022.v21.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Refacciones, accesorios y herramientas de equipo de computo. 								2022-09-23T14:25:14-05:00	2022-09-19T14:25:10-05:00	SESEAVER/SE/DA/RMySG/292/2022	goods	34742.0	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Refacciones, accesorios y herramientas de equipo de computo. 	34742.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-12-02T00:00:00-06:00	2022-12-02T00:00:00-06:00	Servicio de impresión. 	SESEAVER/SE/DA/RMySG/366/2022	active	MX-RFC-MCO200820ID4	Mar/ball comco S.A. de C.V.	 Servicio de impresión. 	8400.0	MXN	SESEAVER/SE/DA/RMySG/366/2022	Servicio de impresión. 	SESEAVER/SE/DA/RMySG/366/2022	2022-12-02T11:14:19-06:00	transaction-771ccd08-2236-4a2f-a207-c51dc441599c	MX-RFC-MCO200820ID4	Mar/ball comco S.A. de C.V.	MX-RFC-SES171122F80	SESEA	8400.0	MXN	2022-12-02T00:00:00-06:00	2022-12-02T00:00:00-06:00	terminated	 Servicio de impresión. 	8400.0	2023-03-07T10:48:28-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-366-2022.v22.implementation	tender								implementationUpdate	services	priceOnly		Servicio de impresión. 								2022-12-01T11:11:28-06:00	2022-11-23T11:11:23-06:00	SESEAVER/SE/DA/RMySG/366/2022	services	8400.0	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Servicio de impresión. 	7241.38	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-09-09T00:00:00-05:00	2022-09-09T00:00:00-05:00	compra Bienes Informáticos y Equipo audiovisual 	SESEAVER/SE/DA/RMySG/256/2022	active	MX-RFC-HEAM821021FK0	Marco Gonzalo Hernández Aburto 	 compra Bienes Informáticos y Equipo audiovisual 	89074.08	MXN	SESEAVER/SE/DA/RMySG/256/2022	compra Bienes Informáticos y Equipo audiovisual 	SESEAVER/SE/DA/RMySG/256/2022	2022-09-22T16:17:02-05:00	transaction-8cba753c-21a3-425c-94a2-9a797284639c	MX-RFC-HEAM821021FK0	Marco Gonzalo Hernández Aburto 	MX-RFC-SES171122F80	SESEA	89074.08	MXN	2022-09-09T00:00:00-05:00	2022-09-09T00:00:00-05:00	terminated	 compra Bienes Informáticos y Equipo audiovisual 	89074.08	2023-03-07T10:51:13-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-256-2022.v20.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		compra Bienes Informáticos y Equipo audiovisual  								2022-09-01T16:14:36-05:00	2023-02-28T16:14:35-06:00	SESEAVER/SE/DA/RMySG/256/2022	goods	89074.08	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	compra Bienes Informáticos y Equipo audiovisual  	89074.08	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-09-20T00:00:00-05:00	2022-09-20T00:00:00-05:00	compra de material de limpieza 	SESEAVER/SE/DA/RMySG/275/2022	active	MX-RFC-CGA120120PL5	Comercializadora Gagama S.A. de C.V.	 compra de material de limpieza 	11575.64	MXN	SESEAVER/SE/DA/RMySG/275/2022	compra de material de limpieza 	SESEAVER/SE/DA/RMySG/275/2022	2022-09-21T15:49:49-05:00	transaction-94e6b6a8-5ee0-4eb3-a15e-0e42dfc7358e	MX-RFC-CGA120120PL5	Comercializadora Gagama S.A. de C.V.	MX-RFC-SES171122F80	SESEA	11575.64	MXN	2022-09-20T00:00:00-05:00	2022-09-20T00:00:00-05:00	terminated	 compra de material de limpieza 	11575.64	2023-03-07T10:51:38-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-275-2022.v21.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		compra de material de limpieza 								2022-09-23T15:47:29-05:00	2022-09-19T15:47:23-05:00	SESEAVER/SE/DA/RMySG/275/2022	goods	11575.64	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	compra de material de limpieza 	11575.64	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-09-09T00:00:00-05:00	2022-09-08T00:00:00-05:00	Compra de material eléctrico (lamparas)	SESEAVER/SE/DA/RMySG/252/2022	active	MX-RFC-CGA120120PL5	Comercializadora Gagama S.A. de C.V.	 Compra de material eléctrico (lamparas)	8700.0	MXN	SESEAVER/SE/DA/RMySG/252/2022	Compra de material eléctrico (lamparas)	SESEAVER/SE/DA/RMySG/252/2022	2022-09-09T09:38:05-05:00	transaction-fc7af109-a513-44f1-89a9-2ebbbe750276	MX-RFC-CGA120120PL5	Comercializadora Gagama S.A. de C.V.	MX-RFC-SES171122F80	SESEA	8700.0	MXN	2022-09-09T00:00:00-05:00	2022-09-09T00:00:00-05:00	terminated	 Compra de material eléctrico (lamparas)	8700.0	2023-03-07T10:52:27-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-252-2022.v23.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Compra de material eléctrico (lamparas)								2022-09-12T09:35:29-05:00	2022-09-08T09:35:23-05:00	SESEAVER/SE/DA/RMySG/252/2022	goods	8700.0	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Compra de material eléctrico 	8700.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-09-05T00:00:00-05:00	2022-09-05T00:00:00-05:00	Compra de playera polo color negra.	SESEAVER/SE/DA/ORMySG/248/2022	active	MX-RFC-GAPE611121IQ7	María Elvira Garza Pulido 	 Vestuario y uniformes	9918.0	MXN	SESEAVER/SE/DA/ORMySG/248/2022	Compra de playera polo color negra.	SESEAVER/SE/DA/ORMySG/248/2022	2022-09-06T13:32:08-05:00	transaction-0ef4c1b2-19b4-4052-b822-f4a5f7c68efc	MX-RFC-GAPE611121IQ7	María Elvira Garza Pulido 	MX-RFC-SES171122F80	SESEA	9918.0	MXN	2022-09-06T00:00:00-05:00	2022-09-06T00:00:00-05:00	terminated	 Vestuario y uniformes	9918.0	2023-03-07T10:53:10-06:00	ocds-qdg43v-SESEAVER-SE-DA-ORMySG-248-2022.v21.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Compra de playeras polo color negra.										SESEAVER/SE/DA/ORMySG/248/2022	goods	9918.0	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	vestuarios y uniformes 	9918.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-09-20T00:00:00-05:00	2022-09-06T00:00:00-05:00	1 Proyector EPSON E20 3400	SESEAVER/SE/DA/ORMySG/249/2022	active	MX-RFC-CDA070213EUA	Comercialización, distribución y asesoría de Xalapa S.A. de C.V.	 Compra de equipos y aparatos audiovisuales.	15457.0	MXN	SESEAVER/SE/DA/ORMySG/249/2022	Compra de 1 Proyector EPSON E20 3400	SESEAVER/SE/DA/ORMySG/249/2022	2022-09-20T11:58:13-05:00	transaction-358cd759-fa79-4b63-bb09-92dee9fe9010	MX-RFC-CDA070213EUA	Comercialización, distribución y asesoría de Xalapa S.A. de C.V.	MX-RFC-SES171122F80	SESEA	15457.0	MXN	2022-09-20T00:00:00-05:00	2022-09-06T00:00:00-05:00	terminated	 Compra de equipos y aparatos audiovisuales.	15457.0	2023-03-07T10:51:45-06:00	ocds-qdg43v-SESEAVER-SE-DA-ORMySG-249-2022.v23.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Compra de equipos y aparatos audiovisuales.								2022-09-02T11:43:47-05:00	2022-08-29T11:43:39-05:00	SESEAVER/SE/DA/ORMySG/249/2022	goods	15457.0	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Compra de equipos y aparatos audiovisuales. 	15457.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-05-20T00:00:00-05:00	2022-05-16T00:00:00-05:00	 COMPRA DE MATERIAL	SESEAVER/SE/DA/ORMySG/143/2022	active	MX-RFC-CMA111027IL8	Comercializadora mazcove S.A. de C.V.	 COMPRA DE MATERIAL	8828.76	MXN	SESEAVER/SE/DA/ORMySG/143/2022	compra de material de construcción	SESEAVER/SE/DA/ORMySG/143/2022	2023-03-27T13:47:48-06:00	transaction-2cd00025-b253-42fd-a651-0b39ff8387e1	MX-RFC-CMA111027IL8	Comercializadora mazcove S.A. de C.V.	MX-RFC-SES171122F80	SESEA	8828.76	MXN	2022-05-20T00:00:00-05:00	2022-05-18T00:00:00-05:00	terminated	 compra de material de construcción	8828.76	2023-03-07T10:52:51-06:00	ocds-qdg43v-SESEAVER-SE-DA-ORMySG-143-2022.v19.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		COMPRA DE MATERIAL								2022-05-20T13:38:00-05:00	2022-05-18T13:37:55-05:00	SESEAVER/SE/DA/ORMySG/143/2022	goods	8828.76	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	COMPRA DE MATERIAL	8828.76	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-05-25T00:00:00-05:00	2022-05-25T00:00:00-05:00	Compra de 4 refrigeradores de 1.6 pies para mejorar las condiciones laborales del personal.	SESEAVER/SE/DA/ORMySG/148/2022	active	MX-RFC-NWM9709244W4	Walmart	Utensilios para servicio de alimentación. 	11560.0	MXN	SESEAVER/SE/DA/ORMySG/148/2022	Compra de 4 refrigeradores de 1.6 pies para mejorar las condiciones laborales del personal.	SESEAVER/SE/DA/ORMySG/148/2022	2022-05-25T16:14:38-05:00	transaction-fd3fae11-0f65-4966-8351-33ba8e783382	MX-RFC-NWM9709244W4	Walmart	MX-RFC-SES171122F80	SESEA	11560.0	MXN	2022-05-25T00:00:00-05:00	2022-05-25T00:00:00-05:00	terminated	 Compra de utensilios para servicio de alimentación 	11560.0	2023-03-07T10:53:46-06:00	ocds-qdg43v-SESEAVER-SE-DA-ORMySG-148-2022.v15.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Compra de 4 refrigeradores de 1.6 pies para mejorar las condiciones laborales del personal.								2022-05-25T16:09:20-05:00	2022-05-25T16:09:14-05:00	SESEAVER/SE/DA/ORMySG/148/2022	goods	11560.0	MXN	direct	Adjudicación directa		MX-RFC-SES171122F80	SESEA	complete	Utensilios para servicio de alimentación.	11560.0	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-11-25T00:00:00-06:00	2022-11-25T00:00:00-06:00	 Servicio conservación y mantenimiento.	SESEAVER/SE/DA/RMySG/358/2022	active	MX-RFC-MCO200820ID4	Marball Comco S.A. de C.V.	 Servicio conservación y mantenimiento. 	8803.6	MXN	SESEAVER/SE/DA/RMySG/358/2022	Servicio conservación y mantenimiento. 	SESEAVER/SE/DA/RMySG/358/2022	2022-11-25T18:02:16-06:00	transaction-397dfe56-dc9b-4af8-bd44-6bab3868453b	MX-RFC-MCO200820ID4	Marball Comco S.A. de C.V.	MX-RFC-SES171122F80	SEA	8803.6	MXN	2022-11-25T00:00:00-06:00	2022-11-25T00:00:00-06:00	terminated	Servicio conservación y mantenimiento. 	8803.6	2023-03-07T10:40:27-06:00	ocds-qdg43v-SESEAVER-SE-DA-RMySG-358-2022.v17.implementation	tender								implementationUpdate	services	priceOnly		Servicio, conservación y mantenimiento de inmuebles.								2022-11-24T17:54:30-06:00	2022-11-24T17:54:18-06:00	SESEAVER/SE/DA/RMySG/358/2022	services	8803.6	MXN	direct	Adjudicación directa		MX-RFC-SES171122F80	SEA	complete	Servicio, conservación y mantenimiento de inmuebles.	8803.6	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-06-02T00:00:00-05:00	2022-06-02T00:00:00-05:00	Material y Suministros Varios 	SESEAVER/SE/DA/ORGySG/153/2022	active	MX-RFC-MCO200820ID4	Marball Comco 	 Material y Suministros Varios 	14901.9	MXN	SESEAVER/SE/DA/ORGySG/153/2022	Material y Suministros Varios 	SESEAVER/SE/DA/ORGySG/153/2022	2022-06-02T16:40:33-05:00	transaction-e2a5f671-0c49-4919-bdb6-7dab165aa463	MX-RFC-MCO200820ID4	Marball Comco 	MX-RFC-SES171122F80	Secretaria Ejecutiva del Sistema Estatal Anticorrupción de Veracruz de Ignacio de la Llave 	14901.9	MXN	2022-06-01T00:00:00-05:00	2022-05-27T00:00:00-05:00	terminated	 Material y Suministros Varios 	14901.9	2023-03-07T10:53:26-06:00	ocds-qdg43v-SESEAVER-SE-DA-ORMySG-153-2022.v21.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Material y Suministros Varios 								2022-06-01T16:27:18-05:00	2022-05-27T16:27:12-05:00	SESEAVER/SE/DA/ORMySG/153/2022	goods	14901.9	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	Secretaria Ejecutiva del Sistema Estatal Anticorrupción de Veracruz de Ignacio de la Llave 	complete	Material y Suministros Varios 	14901.9	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-06-08T00:00:00-05:00	2022-06-08T00:00:00-05:00	material y útiles de papelería 	SESEAVER/SE/DA/ORGySG/159/2022	active	MX-RFC-OFI920113KZ8	OFIX S.A DE C.V	  material y útiles de papelería 	9942.88	MXN	SESEAVER/SE/DA/ORGySG/159/2022	material y útiles de papelería 	SESEAVER/SE/DA/ORGySG/159/2022	2022-06-09T17:27:16-05:00	transaction-a1f55bfa-9892-4567-b2cf-b2339d11261e	MX-RFC-OFI920113KZ8	OFIX S.A DE C.V	MX-RFC-SES171122F80	Secretaria Ejecutiva del Sistema Estatal Anticorrupción de Veracruz de Ignacio de la Llave 	9942.88	MXN	2022-06-08T00:00:00-05:00	2022-06-08T00:00:00-05:00	terminated	 material y útiles de papelería 	9942.88	2023-03-07T11:00:52-06:00	ocds-qdg43v-SESEAVER-SE-DA-ORMySG-159-2022.v19.award	tender								awardUpdate	goodsAcquisition	priceOnly		material y útiles de papelería 								2022-06-07T17:24:28-05:00	2022-06-01T17:24:15-05:00	SESEAVER/SE/DA/ORMySG/159/2022	goods	9942.88	MXN	direct	Adjudicación directa		MX-RFC-SES171122F80	Secretaria Ejecutiva del Sistema Estatal Anticorrupción de Veracruz de Ignacio de la Llave 	complete	material y útiles de papelería 	9942.88	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
2022-06-02T00:00:00-05:00	2022-06-01T00:00:00-05:00	Material de limpieza	SESEAVER/SE/DA/ORMySG/144/2022	active	MX-RFC-CGA120120PL5	Comercializadora mazcove S.A. de C.V.	 Compra de material de limpieza	9475.22	MXN	SESEAVER/SE/DA/ORMySG/144/2022	 Compra de material de limpieza	SESEAVER/SE/DA/ORMySG/144/2022	2022-06-02T15:02:20-05:00	transaction-66b877a3-188c-4aae-9317-67adf1955236	MX-RFC-CGA120120PL5	Comercializadora mazcove S.A. de C.V.	MX-RFC-SES171122F80	SESEA	9475.22	MXN	2022-06-02T00:00:00-05:00	2022-06-01T00:00:00-05:00	terminated	 Compra de material de limpieza	9475.22	2023-03-07T10:54:25-06:00	ocds-qdg43v-SESEAVER-SE-DA-ORMySG-144-2022.v25.implementation	tender								implementationUpdate	goodsAcquisition	priceOnly		Compra de material de limpieza								2022-05-20T14:50:21-05:00	2022-05-16T14:50:14-05:00	SESEAVER/SE/DA/ORMySG/144/2022	goods	9475.22	MXN	selective	Invitación a cuando menos tres personas		MX-RFC-SES171122F80	SESEA	complete	Compra de material de limpieza	9475.22	MXN	Veracruz	19.173773	-96.134224	(19.173773, -96.134224)
